CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.086,67.119,91.598,67.664,31.949,70.967,76.278,75.617,70.387
0.042,66.913,91.290,67.798,31.973,72.353,75.640,76.121,70.363
0.011,66.751,92.194,68.233,31.908,71.647,76.053,76.455,69.833
0.092,66.446,91.601,67.607,31.947,71.555,76.433,75.966,70.061
0.001,66.870,91.688,67.665,31.463,71.864,76.473,75.795,70.190
0.001,67.000,91.968,68.311,32.025,71.717,75.478,75.221,70.241
0.019,66.474,91.291,68.460,31.898,72.624,75.840,75.436,70.532
0.068,66.406,91.642,68.027,31.531,72.369,76.702,76.159,70.087
0.161,66.449,91.692,67.883,31.873,71.514,76.126,75.945,70.337
0.006,66.805,91.528,68.561,31.688,72.136,75.726,75.462,69.864
0.003,66.291,92.334,68.260,31.906,72.094,76.174,76.057,70.245
0.068,66.621,91.411,68.434,32.149,71.693,75.922,75.490,70.388
0.057,66.684,90.570,67.629,32.513,72.018,76.527,75.463,70.696
0.057,66.611,92.142,68.605,31.700,72.046,75.194,75.169,70.038
0.094,66.652,91.405,67.881,31.696,71.966,76.056,75.986,70.559
0.014,66.440,92.000,68.239,32.132,72.258,75.796,75.681,70.303
0.033,67.255,91.845,67.736,32.056,72.449,76.172,75.990,70.023
0.012,66.713,91.255,67.840,31.838,71.664,76.298,76.376,70.747
0.054,66.403,91.772,67.723,31.811,72.282,76.639,76.297,70.390
0.022,66.630,91.136,68.498,32.117,71.865,75.875,75.945,70.111
0.045,66.403,91.469,67.435,31.820,72.067,76.868,76.178,70.690
0.054,67.013,92.137,68.132,31.815,72.042,76.541,75.998,70.644
0.033,67.014,91.364,68.112,32.130,71.565,76.742,75.502,70.208
0.020,66.573,91.514,68.056,31.927,71.292,75.935,76.252,70.330
0.016,66.876,91.746,68.295,32.157,71.951,75.919,76.107,70.224
0.019,66.262,92.198,68.217,32.165,72.312,75.885,75.384,70.158
0.023,66.419,92.249,68.108,32.137,71.569,76.693,75.466,70.401
0.021,67.027,91.235,68.734,32.309,71.633,76.595,76.056,69.873
0.060,66.996,90.509,68.346,32.465,72.180,76.574,76.252,70.664
0.020,66.304,91.308,67.903,32.425,72.126,75.555,75.599,69.598
0.001,66.549,91.314,68.004,32.165,71.904,76.246,76.009,70.649
0.008,66.937,90.989,67.969,31.787,72.016,75.734,75.857,70.246
0.056,67.041,92.284,67.966,32.006,71.544,75.915,76.492,70.050
0.040,66.717,91.870,68.369,31.893,71.515,75.911,75.445,70.068
0.014,66.692,92.173,67.596,31.882,71.723,76.035,76.801,70.985
0.085,66.718,91.000,68.233,32.390,72.514,75.752,75.079,70.454
0.116,66.603,91.412,67.674,31.839,71.770,76.696,75.563,70.342
0.031,66.344,90.140,67.353,32.060,71.374,76.337,76.501,69.971
0.112,67.415,91.538,67.832,32.218,72.089,75.669,75.999,70.530
0.055,66.216,91.440,68.259,31.771,71.778,76.831,75.483,70.141
0.033,66.699,92.150,67.913,31.676,71.510,75.969,76.047,70.280
0.027,66.817,90.821,68.427,31.917,71.583,76.120,75.760,70.474
0.020,67.554,90.822,68.506,31.925,71.254,76.106,75.646,70.446
0.006,66.928,91.218,68.262,31.539,72.034,76.380,76.153,70.142
0.038,66.363,90.903,67.759,32.050,71.829,76.286,75.374,70.715
0.064,66.726,91.779,68.742,32.162,71.723,76.246,75.855,70.421
0.061,67.262,92.299,68.104,31.817,72.520,76.616,75.696,70.344
0.015,66.687,91.987,68.144,32.131,72.309,75.762,76.036,70.291
0.020,66.620,91.311,68.562,32.070,72.146,75.756,75.570,69.885
0.014,66.421,90.921,68.514,31.678,72.061,75.855,75.386,70.397
0.040,67.122,91.077,68.555,31.936,71.854,76.783,75.629,70.640
0.085,66.510,91.342,67.661,31.695,72.554,76.649,76.521,69.655
0.019,67.091,91.305,68.821,32.215,72.096,75.982,76.121,70.419
0.003,66.288,90.895,68.244,32.506,71.550,76.153,75.689,70.166
0.009,66.700,90.516,67.506,31.745,71.846,76.018,75.978,70.654
0.032,66.824,92.108,68.191,31.983,72.233,75.606,75.882,70.107
0.079,66.604,91.869,68.160,32.009,72.065,76.702,75.925,70.588
0.031,66.896,91.183,67.387,31.916,71.543,77.149,76.262,69.782
0.016,66.076,90.764,68.487,31.989,71.280,75.823,75.977,70.489
0.030,66.576,91.025,68.017,32.218,71.464,76.130,75.421,70.974
