CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.115,36.524,53.426,32.913,6.216,29.660,33.950,29.277,26.155
0.053,36.393,54.086,32.645,6.453,29.372,34.064,29.336,26.199
0.046,36.876,53.965,32.330,6.113,29.028,34.330,29.361,26.155
0.078,36.623,53.606,32.671,6.236,28.751,33.729,29.640,26.055
0.067,36.524,53.868,32.718,6.235,29.423,34.308,29.344,26.040
0.066,36.747,53.783,32.328,6.194,29.450,33.946,29.216,25.927
0.025,36.179,53.637,32.849,6.276,29.191,34.023,29.244,26.404
0.023,36.442,53.928,32.364,6.397,29.328,34.004,29.183,25.758
0.015,36.544,53.972,32.757,6.221,29.468,34.060,29.359,26.199
0.015,36.072,53.868,32.187,6.156,29.558,33.933,29.317,26.152
0.041,36.246,53.830,32.516,6.051,29.373,34.003,29.265,25.984
0.056,36.335,53.381,32.167,6.290,29.053,34.292,29.082,26.079
0.007,36.240,53.775,32.548,6.191,29.876,33.721,29.014,26.022
0.024,36.115,53.885,32.479,6.295,29.483,33.758,29.638,26.025
0.017,36.097,53.549,32.609,6.081,29.619,34.137,29.143,25.852
0.089,36.575,53.735,32.496,6.273,29.311,33.668,29.375,26.154
0.070,35.971,53.508,32.479,6.060,29.053,34.028,29.534,26.150
0.085,36.841,53.585,32.499,6.174,29.317,34.724,29.261,26.274
0.029,36.292,53.786,32.592,6.403,29.169,34.107,29.322,26.251
0.037,36.468,53.886,32.754,6.245,29.129,34.223,29.391,26.606
0.032,36.255,53.852,32.647,6.106,29.526,34.165,29.540,26.243
0.040,36.348,53.044,32.999,6.089,29.526,34.280,29.329,26.478
0.063,36.018,53.530,32.452,6.060,29.610,34.136,29.473,26.103
0.023,36.614,53.264,32.909,6.189,29.366,34.244,29.695,25.712
0.037,36.437,53.653,32.114,6.194,29.322,33.904,29.402,26.094
0.037,35.634,54.198,32.559,6.332,29.382,33.732,29.201,26.020
0.122,36.214,53.305,32.256,6.279,29.715,34.352,29.550,26.046
0.017,36.442,53.906,32.763,6.131,29.444,33.809,29.490,26.229
0.069,36.153,53.411,32.646,6.083,29.484,34.305,29.396,26.491
0.018,36.189,54.276,32.398,6.183,29.618,34.133,29.253,26.080
0.003,36.177,53.805,32.619,6.304,29.183,33.835,29.010,26.315
0.038,36.322,53.749,32.416,6.203,29.486,33.388,29.056,26.166
0.001,36.265,53.646,32.505,6.166,29.628,34.253,29.429,26.001
0.065,36.262,53.605,32.698,6.174,28.954,34.279,29.395,26.010
0.002,36.807,53.619,32.597,6.116,29.322,33.962,29.637,26.004
0.056,36.342,54.011,32.770,6.111,29.442,34.283,29.383,26.215
0.016,36.416,53.670,32.673,6.134,29.521,34.320,29.243,25.815
0.010,36.409,53.770,32.523,6.268,29.490,34.063,29.768,26.053
0.031,36.214,53.945,33.239,6.123,29.392,34.395,29.106,26.125
0.075,36.458,53.834,32.550,6.342,29.853,34.242,29.393,25.638
0.025,36.076,53.827,32.280,6.300,29.457,33.638,29.091,26.334
0.080,36.205,53.383,32.730,6.407,29.471,34.186,29.320,26.255
0.008,36.416,53.544,32.560,6.416,29.184,33.843,29.280,25.988
0.046,36.591,54.155,32.955,6.118,29.511,33.862,28.996,26.524
0.069,35.967,53.357,32.546,6.235,29.721,34.242,29.011,25.950
0.036,36.483,53.848,33.022,6.102,29.210,33.919,29.626,26.266
0.026,36.690,53.878,32.722,6.143,29.279,34.090,29.310,26.268
0.008,36.414,53.531,32.316,6.206,29.455,34.057,29.564,25.961
0.100,35.773,53.673,32.505,6.279,29.598,34.406,29.505,26.304
0.003,36.403,54.091,32.290,6.303,29.350,34.060,29.073,26.173
0.052,35.815,53.758,32.560,6.226,29.261,33.884,29.351,25.725
0.007,36.568,53.546,32.173,6.237,29.277,34.255,29.716,26.164
0.005,36.210,53.446,32.795,6.354,29.355,33.773,29.041,26.450
0.132,36.453,54.209,32.706,6.180,29.738,34.386,29.754,26.427
0.102,36.115,54.326,32.822,6.230,29.565,33.948,29.621,25.873
0.020,36.367,53.096,32.594,6.316,29.713,34.036,29.436,25.872
0.092,36.740,53.526,32.827,6.333,29.499,34.312,29.206,26.064
0.132,36.303,54.170,32.824,6.176,29.453,34.133,29.163,26.133
0.006,35.965,53.716,32.325,6.081,30.018,33.967,28.801,26.109
0.027,36.013,53.568,32.659,6.300,29.330,34.340,29.762,26.051
0.026,36.444,53.548,32.798,6.350,29.562,34.457,29.427,26.175
0.037,36.262,54.007,32.473,6.133,29.481,34.050,29.276,26.179
0.068,36.612,53.472,32.850,6.224,29.596,33.867,29.374,26.506
0.024,36.019,54.477,32.514,6.210,28.879,33.599,29.378,25.771
0.079,36.520,53.444,32.387,6.148,29.481,34.099,29.409,26.234
0.026,35.971,53.626,32.890,6.163,29.658,33.841,29.469,25.722
0.049,35.877,53.353,32.426,6.381,29.627,34.150,29.580,25.709
0.009,36.179,54.249,32.785,6.138,29.369,33.959,29.341,25.973
0.101,36.094,53.604,32.297,6.346,29.701,34.328,29.088,25.991
0.047,36.243,53.766,32.769,6.147,29.869,34.430,29.260,26.343
