CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.018,41.010,58.033,35.609,6.550,33.456,36.874,34.474,29.940
0.064,41.021,58.110,35.820,6.506,33.957,36.729,34.859,30.356
0.027,40.884,57.649,35.835,6.602,33.705,37.137,34.441,29.711
0.032,41.358,57.710,34.824,6.499,33.894,36.728,34.930,29.998
0.001,41.401,57.695,35.494,6.617,33.997,36.710,34.383,29.878
0.030,40.794,58.392,35.368,6.509,33.754,36.579,34.976,29.775
0.015,40.638,58.178,35.468,6.361,33.681,36.399,34.169,29.666
0.049,40.619,57.799,35.372,6.314,33.712,37.187,34.630,29.681
0.050,40.818,57.555,35.328,6.611,34.071,36.573,34.366,29.921
0.021,40.630,58.053,35.531,6.268,34.045,37.130,34.843,29.639
0.032,41.143,57.448,35.478,6.379,33.717,36.348,34.381,29.421
0.010,41.160,57.525,35.266,6.655,33.826,37.007,34.740,30.071
0.002,41.423,57.837,35.255,6.426,33.821,36.590,34.404,29.578
0.020,40.823,58.034,35.182,6.504,33.704,36.526,34.910,30.011
0.008,41.170,57.807,35.652,6.485,33.409,36.924,34.465,29.733
0.011,41.190,57.186,35.285,6.552,34.038,36.466,34.457,29.547
0.029,40.863,58.225,35.783,6.486,33.659,36.519,34.874,30.023
0.041,40.615,58.422,35.502,6.425,33.777,36.740,34.609,30.085
0.031,40.992,57.373,35.719,6.598,33.498,36.792,34.422,29.705
0.003,41.240,58.162,35.331,6.427,33.880,37.105,34.380,30.078
0.047,41.481,57.699,35.844,6.539,33.522,36.312,34.536,29.443
0.081,41.149,57.727,35.219,6.707,33.789,36.610,34.127,29.878
0.037,40.608,57.585,35.587,6.350,33.910,36.563,34.715,29.555
0.025,40.922,58.396,35.467,6.458,33.911,37.006,34.743,29.669
0.015,41.163,58.077,35.718,6.402,33.815,37.407,34.435,29.627
0.029,41.016,58.340,35.224,6.462,33.510,37.007,34.885,29.957
0.010,41.443,58.020,34.917,6.671,33.537,36.803,34.214,29.588
0.008,40.881,58.526,35.368,6.417,33.103,36.885,34.529,29.490
0.072,40.813,57.641,35.146,6.435,33.592,36.793,34.860,29.619
0.015,41.154,57.687,36.016,6.172,33.618,36.349,34.908,29.740
0.006,41.433,57.348,35.159,6.501,33.864,36.651,34.612,29.878
0.026,41.241,57.457,35.163,6.487,33.406,36.909,34.695,29.505
0.016,40.809,58.487,35.641,6.473,33.994,36.757,35.007,29.525
0.026,40.964,57.507,35.247,6.630,33.664,36.528,34.431,29.555
0.004,41.146,58.010,35.524,6.559,33.561,37.004,34.400,29.726
0.019,41.098,58.039,35.296,6.479,33.963,36.695,35.048,29.639
0.059,40.957,57.890,35.197,6.239,33.637,36.581,34.143,30.034
0.012,40.917,57.750,34.991,6.458,33.389,36.856,34.720,29.389
0.054,41.225,57.260,35.566,6.459,34.045,36.901,34.878,29.785
0.013,41.111,58.142,35.658,6.341,33.624,36.740,34.464,29.630
0.037,41.120,57.871,35.552,6.606,33.852,36.421,35.091,29.584
0.040,41.416,58.066,35.217,6.385,33.942,37.106,34.836,29.585
0.040,41.002,57.748,35.545,6.424,33.946,37.091,34.915,29.950
0.048,41.265,57.865,35.906,6.595,33.456,36.430,34.300,29.846
0.025,41.181,57.787,35.370,6.604,33.523,36.511,34.648,30.044
0.008,41.233,57.684,35.723,6.612,33.408,36.982,34.662,29.971
0.029,41.272,58.336,35.813,6.378,33.535,36.571,34.434,29.422
0.043,40.745,58.114,35.565,6.380,33.783,36.702,34.507,30.174
0.044,40.946,58.628,35.393,6.505,33.595,36.979,34.451,29.921
0.063,41.254,58.079,35.217,6.434,33.815,36.746,34.519,29.798
0.017,41.086,57.472,35.315,6.522,33.482,36.886,34.974,29.603
0.028,40.880,57.658,35.335,6.449,33.833,36.686,34.405,29.743
0.019,41.864,58.689,35.479,6.574,33.918,36.815,34.668,29.696
0.009,41.031,57.903,34.882,6.517,34.153,36.880,34.568,29.825
0.094,41.037,57.605,35.373,6.583,33.472,37.155,34.814,29.500
0.022,41.104,58.290,35.295,6.430,33.548,37.266,34.691,29.798
0.098,41.666,58.109,35.222,6.548,33.929,36.451,34.399,29.839
0.014,41.008,57.762,35.074,6.433,33.491,36.590,34.469,29.724
0.027,41.435,57.651,36.005,6.348,33.767,37.041,34.587,29.532
0.030,41.338,58.222,35.290,6.487,33.616,36.616,34.678,29.539
0.040,40.885,58.062,35.457,6.533,33.970,36.256,34.613,29.837
0.008,41.035,58.291,35.285,6.423,33.248,36.666,34.717,29.568
0.045,41.000,58.215,35.929,6.591,34.124,37.143,34.244,29.533
0.054,40.913,58.084,35.080,6.650,33.451,36.295,35.021,29.693
0.077,41.409,57.605,35.079,6.539,33.659,36.998,35.395,29.902
0.017,40.928,57.608,35.760,6.394,34.004,36.692,34.371,29.586
0.013,41.397,58.488,35.543,6.439,33.724,37.393,34.654,29.799
0.015,40.382,58.096,35.459,6.280,33.981,36.851,34.538,29.922
0.073,41.263,58.064,35.057,6.398,33.572,37.123,34.805,29.892
0.008,40.644,57.812,35.158,6.315,34.073,37.098,34.673,29.671
0.015,40.998,57.600,35.623,6.502,34.024,37.019,34.735,29.663
0.001,40.986,57.552,35.443,6.440,33.767,36.617,34.203,29.533
0.002,41.224,58.638,35.308,6.580,33.137,36.785,34.914,30.367
0.012,40.995,57.993,35.419,6.621,33.729,36.531,34.370,29.381
0.033,41.002,58.153,35.902,6.368,34.024,36.315,34.774,29.675
0.037,40.795,57.419,35.497,6.169,33.908,36.489,34.714,29.911
0.058,41.597,57.349,35.605,6.652,33.743,36.859,34.193,30.048
0.006,41.123,57.738,34.906,6.711,33.881,36.590,34.877,29.885
0.023,40.831,58.209,35.324,6.396,33.800,36.783,33.966,29.843
0.045,40.734,57.809,35.402,6.422,33.643,37.059,34.729,29.788
0.047,40.985,58.609,35.326,6.437,33.397,36.801,34.901,29.942
0.033,41.073,57.871,35.628,6.476,33.600,37.031,34.650,29.797
0.059,41.359,57.868,35.619,6.482,33.478,36.902,34.793,29.328
0.055,40.650,57.257,35.888,6.769,33.832,36.379,34.590,29.580
0.015,41.234,57.583,34.816,6.549,34.078,37.185,35.213,29.770
0.017,40.844,58.185,35.333,6.570,33.100,36.873,34.618,29.897
0.039,41.374,58.079,36.004,6.567,33.702,37.484,34.700,30.013
0.005,41.757,57.861,35.359,6.503,34.127,37.162,34.016,29.850
0.008,40.551,58.222,35.562,6.548,33.592,37.381,34.788,30.243
0.025,40.958,58.104,35.409,6.417,33.526,36.676,34.702,29.611
