CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.181,57.518,88.056,63.725,26.250,65.638,69.443,69.313,65.265
0.219,57.789,87.315,64.093,26.086,65.598,69.440,69.336,64.888
0.211,58.079,87.468,63.952,26.413,65.650,70.334,69.360,64.855
0.319,57.374,87.139,64.260,26.344,65.591,69.225,70.020,65.063
0.230,57.419,87.043,63.988,25.899,65.591,69.817,69.438,64.858
0.272,57.417,86.564,63.605,25.940,66.269,69.992,69.489,65.086
0.215,57.781,87.921,63.829,26.041,65.949,70.168,69.195,65.097
0.223,57.734,87.265,63.553,25.849,65.860,69.360,69.815,64.954
0.249,57.815,87.198,63.880,26.166,66.325,69.596,68.821,65.031
0.188,57.787,87.149,63.869,25.823,65.697,69.341,69.179,65.336
0.216,58.252,86.523,63.757,26.161,66.053,69.469,69.592,64.611
0.226,57.685,87.535,64.053,26.246,65.848,69.664,69.273,64.465
0.187,57.926,87.295,64.077,25.830,66.574,69.435,69.563,64.474
0.296,57.430,87.333,64.435,25.795,65.700,69.791,69.444,64.449
0.294,57.627,87.565,64.276,25.991,66.162,69.521,69.232,64.736
0.191,57.841,87.346,63.896,26.139,65.926,69.018,69.479,65.376
0.293,58.316,87.651,63.617,26.078,66.115,70.040,69.856,64.775
0.362,57.801,87.835,63.995,26.173,65.543,69.512,69.098,64.275
0.178,58.468,87.523,64.338,26.365,65.869,69.447,69.222,64.674
0.202,57.624,87.407,63.618,26.519,66.204,69.105,69.986,64.298
0.270,57.646,87.479,64.395,26.129,65.779,69.808,69.208,65.027
0.252,57.837,87.656,63.802,26.438,66.516,69.779,69.360,64.196
0.199,57.628,87.382,63.784,25.942,65.454,69.864,69.599,64.747
0.212,57.729,87.076,63.954,26.536,65.892,69.707,69.068,64.746
0.138,58.266,87.380,64.244,26.073,66.023,69.841,70.085,65.594
0.249,57.935,86.912,64.077,26.162,65.935,70.233,69.116,65.291
0.237,57.667,87.260,64.272,26.184,66.051,69.618,69.266,65.116
0.207,58.563,87.416,64.175,26.149,66.125,69.662,70.044,65.310
0.197,57.690,87.393,64.945,26.294,66.225,69.384,69.639,65.395
0.237,58.637,87.371,63.698,26.070,65.559,69.602,69.692,64.368
0.225,57.695,87.292,64.372,26.233,66.635,69.817,69.436,64.706
0.338,58.077,87.203,64.011,25.868,65.855,69.596,69.383,65.239
0.181,57.290,87.418,64.064,26.046,65.551,69.695,68.784,64.746
0.213,57.889,87.448,63.927,26.001,66.058,69.947,69.457,64.681
0.264,57.172,86.876,63.821,25.925,65.695,69.714,69.548,65.947
0.176,57.747,87.341,64.172,26.042,65.546,69.886,69.287,64.412
0.229,58.122,87.748,64.237,26.313,66.250,70.149,69.125,64.950
0.251,57.482,87.570,63.783,26.403,65.776,69.842,69.685,65.149
0.164,58.152,87.333,63.778,26.111,65.187,69.618,69.458,65.049
0.220,57.524,87.450,63.525,26.035,65.729,70.153,69.851,64.792
0.222,57.927,86.843,63.574,26.018,66.030,69.358,69.882,64.365
0.254,58.166,87.654,64.024,25.858,66.235,69.298,69.826,64.249
0.297,58.398,87.337,64.206,26.050,66.015,69.831,69.156,64.658
0.285,57.712,86.843,63.747,26.063,66.063,69.472,69.025,64.457
0.261,57.875,88.063,64.671,25.988,65.511,69.442,69.143,65.108
0.202,57.878,87.373,63.779,25.900,66.166,70.647,69.016,65.014
0.222,57.586,86.523,63.782,25.915,66.043,70.137,69.801,64.213
