CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.142,67.864,92.277,68.982,33.043,73.235,76.814,77.050,71.856
0.168,68.391,92.165,68.965,32.510,73.776,77.259,77.387,70.768
0.090,67.598,92.506,68.984,33.000,72.652,77.387,76.145,71.205
0.140,67.717,91.840,68.846,32.499,72.476,77.223,76.379,70.346
0.114,68.271,91.670,69.341,32.800,72.884,77.409,76.637,71.155
0.185,67.778,92.445,68.666,32.959,72.751,77.459,76.872,70.103
0.142,68.037,90.987,69.149,32.583,72.760,77.008,76.327,71.093
0.204,68.042,92.209,68.611,32.898,72.927,77.728,77.045,70.949
0.121,67.974,92.292,68.282,32.596,72.912,77.842,77.242,71.431
0.172,68.242,91.440,69.493,33.088,73.230,77.027,76.799,71.099
0.107,67.459,91.612,69.455,32.891,72.992,76.933,76.837,70.705
0.188,68.147,92.465,68.965,32.986,73.391,77.328,77.265,71.241
0.155,67.668,93.142,69.240,32.504,73.021,76.544,76.578,70.508
0.224,68.442,92.483,68.530,32.561,73.157,77.166,76.556,71.322
0.091,67.879,93.131,68.871,33.201,72.398,77.076,77.256,70.910
0.121,67.575,91.879,68.797,32.738,72.944,77.526,76.812,71.172
0.182,67.938,92.683,68.606,32.942,73.286,77.409,76.977,71.038
0.169,68.059,92.655,67.869,32.606,73.256,77.128,77.087,70.917
0.126,68.028,91.777,68.710,32.769,73.171,77.163,76.823,71.141
0.091,67.929,91.537,68.834,33.040,73.543,77.184,76.075,71.268
0.137,68.245,92.039,68.549,32.598,73.033,77.236,77.080,70.527
0.156,67.940,91.562,68.175,32.420,73.180,76.637,76.307,71.257
0.104,67.742,92.673,69.038,32.981,72.888,76.798,77.064,70.429
0.221,67.373,92.826,68.821,33.011,73.272,76.475,76.698,71.028
0.201,67.779,92.597,68.786,32.851,72.860,77.059,77.111,71.318
0.193,68.589,92.177,69.818,32.922,72.780,77.325,76.738,71.076
0.161,68.666,91.679,68.926,32.817,72.633,77.771,77.286,70.962
0.162,68.324,91.325,69.230,32.560,73.519,77.551,77.168,71.321
0.093,68.156,91.645,68.601,32.890,73.242,77.598,76.860,71.828
0.132,68.339,92.702,69.020,32.308,73.508,77.224,77.130,71.352
0.213,68.641,92.279,68.682,32.886,73.646,76.445,76.638,71.214
0.156,68.211,91.322,68.575,32.333,72.775,76.929,76.743,71.078
0.085,68.674,91.781,68.991,32.934,73.665,76.466,76.553,70.397
0.005,67.761,91.757,69.546,33.199,73.238,77.232,76.926,70.567
0.176,67.973,92.152,68.785,32.817,73.014,76.799,76.724,70.181
0.154,67.622,91.648,69.127,33.173,73.330,77.328,76.383,70.854
0.218,67.827,91.528,69.272,33.011,73.027,77.225,76.738,70.678
0.200,67.692,92.288,68.083,32.898,73.323,77.143,76.858,70.970
0.152,68.278,91.877,69.262,32.697,72.572,77.385,76.432,70.818
0.174,67.994,92.780,68.948,33.054,72.891,77.055,76.509,70.476
0.152,67.803,91.260,69.053,33.031,72.695,77.397,76.929,71.347
0.213,68.708,91.898,68.689,33.015,72.560,77.154,77.465,70.403
0.132,67.724,91.616,69.184,32.738,73.035,76.758,76.766,70.646
0.153,67.671,92.181,68.790,32.698,73.223,77.489,77.391,71.206
0.152,68.002,92.313,68.465,32.884,72.762,77.303,76.744,71.248
0.140,67.875,92.520,68.234,33.034,73.761,77.228,76.774,70.963
0.190,68.108,91.671,68.647,33.111,72.540,77.090,76.285,71.238
0.115,68.486,91.695,68.746,32.967,72.756,77.142,77.079,70.421
0.157,68.528,92.318,68.711,32.619,72.909,77.541,76.853,70.594
0.101,68.367,92.106,69.228,32.712,73.778,77.061,77.574,71.480
0.150,67.986,91.660,69.008,32.682,73.144,77.284,76.864,71.240
0.127,67.514,91.506,68.970,32.388,73.202,76.860,77.273,70.676
0.220,68.551,92.147,68.798,33.166,72.509,77.066,77.125,70.486
0.189,68.311,91.847,69.605,32.856,73.477,77.364,77.145,71.114
0.221,67.691,91.736,68.878,32.925,73.023,76.823,76.269,70.337
0.121,68.323,92.160,68.394,32.999,73.181,76.977,77.091,70.775
0.170,68.321,92.184,68.753,33.048,73.312,76.542,76.053,71.173
0.155,68.525,92.119,68.741,32.810,72.410,76.635,76.931,69.889
0.248,68.172,91.787,68.773,32.849,73.190,76.874,77.111,70.744
0.143,67.890,92.405,68.379,32.888,72.992,77.343,76.636,71.137
0.110,67.596,91.676,68.627,33.147,73.673,77.352,76.451,70.713
0.135,68.406,92.146,68.909,32.746,73.221,77.263,76.966,71.506
0.114,67.977,92.951,69.047,32.845,72.614,76.604,77.116,70.740
0.162,67.883,92.327,68.895,33.353,72.542,77.162,76.695,71.181
0.206,68.295,92.262,68.611,32.820,73.493,76.876,76.626,71.097
0.200,68.897,91.585,68.705,32.847,72.779,76.640,76.211,71.007
0.081,67.703,91.975,69.194,32.915,73.219,76.950,77.585,70.882
0.049,67.921,92.192,68.943,32.677,73.417,77.426,76.655,70.832
