CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.194,38.230,55.668,33.468,6.848,30.991,35.460,31.066,28.046
0.229,38.131,55.838,33.905,6.925,31.520,35.483,31.594,27.898
0.157,37.895,55.313,33.733,7.058,31.487,35.265,31.284,28.074
0.232,37.876,55.975,33.663,6.998,30.905,35.482,31.601,28.058
0.184,38.283,55.322,33.703,7.048,31.291,35.184,31.000,27.989
0.108,37.850,55.665,33.821,7.125,31.242,35.615,31.486,28.216
0.188,38.056,55.434,33.615,7.017,31.376,35.176,31.343,28.272
0.201,38.262,55.994,33.285,6.989,31.070,35.272,31.003,28.141
0.206,38.711,55.397,33.423,6.937,31.111,35.244,30.888,27.762
0.070,38.384,55.261,33.926,6.870,30.837,35.367,31.366,28.406
0.278,37.837,55.608,33.476,6.767,31.456,35.586,31.251,28.133
0.182,37.899,55.032,34.487,6.914,30.950,35.245,30.990,27.831
0.065,37.899,55.037,34.136,6.997,31.201,35.421,31.054,28.169
0.152,38.183,55.439,34.028,7.109,31.209,35.664,30.861,28.298
0.160,37.986,55.535,33.546,7.009,31.299,35.527,31.540,28.044
0.132,38.295,55.878,33.741,7.003,31.022,35.626,31.487,27.946
0.190,37.798,55.458,33.955,6.863,31.015,35.563,31.184,28.121
0.134,37.823,55.576,33.962,6.948,31.269,34.986,31.216,28.150
0.139,37.771,55.689,33.905,6.777,31.360,35.765,31.781,27.743
0.116,38.289,54.926,34.046,7.101,31.337,35.626,30.961,28.403
0.077,38.024,55.211,33.996,7.013,30.712,35.779,30.786,28.102
0.182,38.587,55.483,33.766,6.908,31.596,34.931,31.401,28.286
0.183,38.234,55.356,33.795,6.755,30.877,35.632,30.731,28.206
0.236,37.235,55.493,34.114,7.013,31.346,35.398,31.391,27.842
0.186,38.078,55.563,33.689,7.091,31.408,35.590,31.371,28.079
0.171,38.402,55.365,34.034,6.812,31.378,35.629,31.030,28.365
0.185,37.863,54.805,33.428,6.989,30.922,35.803,31.483,28.174
0.187,37.892,55.043,34.046,6.950,31.051,35.525,30.987,27.811
0.156,37.892,55.412,34.207,7.114,31.422,35.488,31.259,27.979
0.182,37.599,55.181,33.158,6.985,31.187,35.477,30.985,28.461
0.134,38.190,55.704,33.736,6.928,31.317,35.364,31.430,27.947
0.164,38.657,54.789,33.744,7.105,31.082,35.839,31.218,28.391
0.111,38.004,54.973,33.857,7.052,31.151,35.244,31.146,28.111
0.172,38.048,55.459,34.277,6.798,31.137,35.665,31.027,28.442
0.120,38.311,54.893,33.917,6.772,31.169,35.062,31.212,28.158
0.165,38.006,55.192,33.662,6.979,31.619,35.344,31.163,28.227
0.177,37.859,55.741,34.150,7.093,31.196,35.619,31.202,28.220
0.142,37.950,55.517,33.967,7.053,31.370,35.534,30.801,27.794
0.151,38.059,55.923,33.752,7.041,31.434,36.008,31.357,28.036
0.161,37.715,55.760,34.069,7.296,31.026,35.700,31.083,28.216
0.082,37.842,55.559,33.972,6.897,30.975,35.811,30.983,28.172
0.180,38.458,55.158,34.216,7.128,31.367,35.790,31.036,28.240
0.146,37.530,55.887,34.124,7.076,31.202,35.768,30.893,27.773
0.190,38.414,55.768,33.639,7.009,31.146,35.780,31.690,28.181
0.093,38.175,55.311,33.982,7.131,30.848,35.478,30.985,28.215
0.099,37.510,55.052,33.810,6.712,31.351,35.332,31.310,27.582
0.138,37.678,55.039,33.927,7.146,31.238,36.009,31.540,28.392
0.200,38.045,55.306,33.661,7.030,30.761,35.599,31.085,28.211
0.182,38.142,54.732,34.063,6.894,31.221,35.218,31.555,28.106
0.240,38.129,55.559,34.149,7.051,31.066,35.347,30.924,27.983
0.196,37.872,55.074,33.681,6.943,31.585,35.433,31.609,27.746
0.093,38.207,55.093,33.801,6.891,31.365,35.639,31.105,28.015
0.190,37.995,55.253,33.971,6.831,30.841,35.532,31.297,27.775
